time_s,DYN1-1X,DYN1-1Y,DYN1-2X,DYN1-2Y,DYN1-3X,DYN1-3Y,DYN1-4X,DYN1-4Y,DYN1-5X,DYN1-5Y,DYN1-6X,DYN1-6Y,DYN1-7X,DYN1-7Y,DYN1-8X,DYN1-8Y,DYN1-9X,DYN1-9Y,DYN1-10X,DYN1-10Y,DYN1-11X,DYN1-11Y,DYN1-12X,DYN1-12Y,DYN1-13X,DYN1-13Y,DYN1-14X,DYN1-14Y,DYN1-15X,DYN1-15Y,DYN1-16X,DYN1-16Y,DYN1-17X,DYN1-17Y,DYN1-18X,DYN1-18Y,DYN1-19X,DYN1-19Y,DYN1-20X,DYN1-20Y
0.1,0.04711542123218885,0.04711542123218885,0.04711542123218885,0.04711542123218885,0.047174798843453616,0.047174798843453616,0.047174798843453616,0.047174798843453616,0.047907348318851156,0.047907348318851156,0.047907348318851156,0.047907348318851156,0.05378911943086517,0.05378911943086517,0.05378911943086517,0.05378911943086517,0.0761243577282024,0.0761243577282024,0.0761243577282024,0.0761243577282024,0.04711542123218885,0.04711542123218885,0.04711542123218885,0.04711542123218885,0.047174798843453616,0.047174798843453616,0.047174798843453616,0.047174798843453616,0.047907348318851156,0.047907348318851156,0.047907348318851156,0.047907348318851156,0.05378911943086517,0.05378911943086517,0.05378911943086517,0.05378911943086517,0.0761243577282024,0.0761243577282024,0.0761243577282024,0.0761243577282024
0.11,0.04726145003350208,0.04726145003350208,0.04726145003350208,0.04726145003350208,0.04736200230562493,0.04736200230562493,0.04736200230562493,0.04736200230562493,0.04844436311176113,0.04844436311176113,0.04844436311176113,0.04844436311176113,0.055837592287430196,0.055837592287430196,0.055837592287430196,0.055837592287430196,0.07626572535158752,0.07626572535158752,0.07626572535158752,0.07626572535158752,0.04726145003350208,0.04726145003350208,0.04726145003350208,0.04726145003350208,0.04736200230562493,0.04736200230562493,0.04736200230562493,0.04736200230562493,0.04844436311176113,0.04844436311176113,0.04844436311176113,0.04844436311176113,0.055837592287430196,0.055837592287430196,0.055837592287430196,0.055837592287430196,0.07626572535158752,0.07626572535158752,0.07626572535158752,0.07626572535158752
0.12,-0.023568905900455576,-0.023568905900455576,-0.023568905900455576,-0.023568905900455576,-0.023406735584362064,-0.023406735584362064,-0.023406735584362064,-0.023406735584362064,-0.021874529350042346,-0.021874529350042346,-0.021874529350042346,-0.021874529350042346,-0.012984145233411801,-0.012984145233411801,-0.012984145233411801,-0.012984145233411801,0.004248603872792919,0.004248603872792919,0.004248603872792919,0.004248603872792919,-0.023568905900455576,-0.023568905900455576,-0.023568905900455576,-0.023568905900455576,-0.023406735584362064,-0.023406735584362064,-0.023406735584362064,-0.023406735584362064,-0.021874529350042346,-0.021874529350042346,-0.021874529350042346,-0.021874529350042346,-0.012984145233411801,-0.012984145233411801,-0.012984145233411801,-0.012984145233411801,0.004248603872792919,0.004248603872792919,0.004248603872792919,0.004248603872792919
0.13,0.19195911708409247,0.19195911708409247,0.19195911708409247,0.19195911708409247,0.19220968097168303,0.19220968097168303,0.19220968097168303,0.19220968097168303,0.19429653608666433,0.19429653608666433,0.19429653608666433,0.19429653608666433,0.20458167985563083,0.20458167985563083,0.20458167985563083,0.20458167985563083,0.21862588850064416,0.21862588850064416,0.21862588850064416,0.21862588850064416,0.19195911708409247,0.19195911708409247,0.19195911708409247,0.19195911708409247,0.19220968097168303,0.19220968097168303,0.19220968097168303,0.19220968097168303,0.19429653608666433,0.19429653608666433,0.19429653608666433,0.19429653608666433,0.20458167985563083,0.20458167985563083,0.20458167985563083,0.20458167985563083,0.21862588850064416,0.21862588850064416,0.21862588850064416,0.21862588850064416
0.14,0.17279083422851912,0.17279083422851912,0.17279083422851912,0.17279083422851912,0.1731634285424326,0.1731634285424326,0.1731634285424326,0.1731634285424326,0.17590750552564724,0.17590750552564724,0.17590750552564724,0.17590750552564724,0.18732043994368575,0.18732043994368575,0.18732043994368575,0.18732043994368575,0.19193581108389157,0.19193581108389157,0.19193581108389157,0.19193581108389157,0.17279083422851912,0.17279083422851912,0.17279083422851912,0.17279083422851912,0.1731634285424326,0.1731634285424326,0.1731634285424326,0.1731634285424326,0.17590750552564724,0.17590750552564724,0.17590750552564724,0.17590750552564724,0.18732043994368575,0.18732043994368575,0.18732043994368575,0.18732043994368575,0.19193581108389157,0.19193581108389157,0.19193581108389157,0.19193581108389157
0.15,0.056272942799221626,0.056272942799221626,0.056272942799221626,0.056272942799221626,0.056808126295656645,0.056808126295656645,0.056808126295656645,0.056808126295656645,0.06029863326244073,0.06029863326244073,0.06029863326244073,0.06029863326244073,0.07234046520662378,0.07234046520662378,0.07234046520662378,0.07234046520662378,0.06595804492746886,0.06595804492746886,0.06595804492746886,0.06595804492746886,0.056272942799221626,0.056272942799221626,0.056272942799221626,0.056272942799221626,0.056808126295656645,0.056808126295656645,0.056808126295656645,0.056808126295656645,0.06029863326244073,0.06029863326244073,0.06029863326244073,0.06029863326244073,0.07234046520662378,0.07234046520662378,0.07234046520662378,0.07234046520662378,0.06595804492746886,0.06595804492746886,0.06595804492746886,0.06595804492746886
0.16,0.10125910040737444,0.10125910040737444,0.10125910040737444,0.10125910040737444,0.10200372177103177,0.10200372177103177,0.10200372177103177,0.10200372177103177,0.10630338711881261,0.10630338711881261,0.10630338711881261,0.10630338711881261,0.11833141201909107,0.11833141201909107,0.11833141201909107,0.11833141201909107,0.10242697979369716,0.10242697979369716,0.10242697979369716,0.10242697979369716,0.10125910040737444,0.10125910040737444,0.10125910040737444,0.10125910040737444,0.10200372177103177,0.10200372177103177,0.10200372177103177,0.10200372177103177,0.10630338711881261,0.10630338711881261,0.10630338711881261,0.10630338711881261,0.11833141201909107,0.11833141201909107,0.11833141201909107,0.11833141201909107,0.10242697979369716,0.10242697979369716,0.10242697979369716,0.10242697979369716
0.17,-0.03154452905811298,-0.03154452905811298,-0.03154452905811298,-0.03154452905811298,-0.03053880856190133,-0.03053880856190133,-0.03053880856190133,-0.03053880856190133,-0.025406009130116564,-0.025406009130116564,-0.025406009130116564,-0.025406009130116564,-0.014138987573256294,-0.014138987573256294,-0.014138987573256294,-0.014138987573256294,-0.04008526261089207,-0.04008526261089207,-0.04008526261089207,-0.04008526261089207,-0.03154452905811298,-0.03154452905811298,-0.03154452905811298,-0.03154452905811298,-0.03053880856190133,-0.03053880856190133,-0.03053880856190133,-0.03053880856190133,-0.025406009130116564,-0.025406009130116564,-0.025406009130116564,-0.025406009130116564,-0.014138987573256294,-0.014138987573256294,-0.014138987573256294,-0.014138987573256294,-0.04008526261089207,-0.04008526261089207,-0.04008526261089207,-0.04008526261089207
0.18,0.0907931593125893,0.0907931593125893,0.0907931593125893,0.0907931593125893,0.09211404274362425,0.09211404274362425,0.09211404274362425,0.09211404274362425,0.09805399287981405,0.09805399287981405,0.09805399287981405,0.09805399287981405,0.10777767794564332,0.10777767794564332,0.10777767794564332,0.10777767794564332,0.0753953309408876,0.0753953309408876,0.0753953309408876,0.0753953309408876,0.0907931593125893,0.0907931593125893,0.0907931593125893,0.0907931593125893,0.09211404274362425,0.09211404274362425,0.09211404274362425,0.09211404274362425,0.09805399287981405,0.09805399287981405,0.09805399287981405,0.09805399287981405,0.10777767794564332,0.10777767794564332,0.10777767794564332,0.10777767794564332,0.0753953309408876,0.0753953309408876,0.0753953309408876,0.0753953309408876
0.19,0.14114706481859235,0.14114706481859235,0.14114706481859235,0.14114706481859235,0.14283622714336652,0.14283622714336652,0.14283622714336652,0.14283622714336652,0.1494991922771175,0.1494991922771175,0.1494991922771175,0.1494991922771175,0.1569011802387773,0.1569011802387773,0.1569011802387773,0.1569011802387773,0.1166222154150472,0.1166222154150472,0.1166222154150472,0.1166222154150472,0.14114706481859235,0.14114706481859235,0.14114706481859235,0.14114706481859235,0.14283622714336652,0.14283622714336652,0.14283622714336652,0.14283622714336652,0.1494991922771175,0.1494991922771175,0.1494991922771175,0.1494991922771175,0.1569011802387773,0.1569011802387773,0.1569011802387773,0.1569011802387773,0.1166222154150472,0.1166222154150472,0.1166222154150472,0.1166222154150472
0.2,-0.1466920971637886,-0.1466920971637886,-0.1466920971637886,-0.1466920971637886,-0.1445867061241374,-0.1445867061241374,-0.1445867061241374,-0.1445867061241374,-0.13734942947422413,-0.13734942947422413,-0.13734942947422413,-0.13734942947422413,-0.13307192176396934,-0.13307192176396934,-0.13307192176396934,-0.13307192176396934,-0.1808978374132762,-0.1808978374132762,-0.1808978374132762,-0.1808978374132762,-0.1466920971637886,-0.1466920971637886,-0.1466920971637886,-0.1466920971637886,-0.1445867061241374,-0.1445867061241374,-0.1445867061241374,-0.1445867061241374,-0.13734942947422413,-0.13734942947422413,-0.13734942947422413,-0.13734942947422413,-0.13307192176396934,-0.13307192176396934,-0.13307192176396934,-0.13307192176396934,-0.1808978374132762,-0.1808978374132762,-0.1808978374132762,-0.1808978374132762
0.21,0.022869430568510516,0.022869430568510516,0.022869430568510516,0.022869430568510516,0.025428861275707256,0.025428861275707256,0.025428861275707256,0.025428861275707256,0.03302401419568258,0.03302401419568258,0.03302401419568258,0.03302401419568258,0.03351573670103844,0.03351573670103844,0.03351573670103844,0.03351573670103844,-0.01379342767937489,-0.01379342767937489,-0.01379342767937489,-0.01379342767937489,0.022869430568510516,0.022869430568510516,0.022869430568510516,0.022869430568510516,0.025428861275707256,0.025428861275707256,0.025428861275707256,0.025428861275707256,0.03302401419568258,0.03302401419568258,0.03302401419568258,0.03302401419568258,0.03351573670103844,0.03351573670103844,0.03351573670103844,0.03351573670103844,-0.01379342767937489,-0.01379342767937489,-0.01379342767937489,-0.01379342767937489
0.22,-0.006267083662769015,-0.006267083662769015,-0.006267083662769015,-0.006267083662769015,-0.0032314003971129915,-0.0032314003971129915,-0.0032314003971129915,-0.0032314003971129915,0.004441602569585824,0.004441602569585824,0.004441602569585824,0.004441602569585824,0.0006937676257412507,0.0006937676257412507,0.0006937676257412507,0.0006937676257412507,-0.04678206707050894,-0.04678206707050894,-0.04678206707050894,-0.04678206707050894,-0.006267083662769015,-0.006267083662769015,-0.006267083662769015,-0.006267083662769015,-0.0032314003971129915,-0.0032314003971129915,-0.0032314003971129915,-0.0032314003971129915,0.004441602569585824,0.004441602569585824,0.004441602569585824,0.004441602569585824,0.0006937676257412507,0.0006937676257412507,0.0006937676257412507,0.0006937676257412507,-0.04678206707050894,-0.04678206707050894,-0.04678206707050894,-0.04678206707050894
0.23,0.1432304585828577,0.1432304585828577,0.1432304585828577,0.1432304585828577,0.14674344010209905,0.14674344010209905,0.14674344010209905,0.14674344010209905,0.1541589838296585,0.1541589838296585,0.1541589838296585,0.1541589838296585,0.14588874562310036,0.14588874562310036,0.14588874562310036,0.14588874562310036,0.10033592731416976,0.10033592731416976,0.10033592731416976,0.10033592731416976,0.1432304585828577,0.1432304585828577,0.1432304585828577,0.1432304585828577,0.14674344010209905,0.14674344010209905,0.14674344010209905,0.14674344010209905,0.1541589838296585,0.1541589838296585,0.1541589838296585,0.1541589838296585,0.14588874562310036,0.14588874562310036,0.14588874562310036,0.14588874562310036,0.10033592731416976,0.10033592731416976,0.10033592731416976,0.10033592731416976
0.24,0.05531114787248303,0.05531114787248303,0.05531114787248303,0.05531114787248303,0.059276005710642836,0.059276005710642836,0.059276005710642836,0.059276005710642836,0.0660550440104333,0.0660550440104333,0.0660550440104333,0.0660550440104333,0.053132805449023796,0.053132805449023796,0.053132805449023796,0.053132805449023796,0.0073841516841179995,0.0073841516841179995,0.0073841516841179995,0.0073841516841179995,0.05531114787248303,0.05531114787248303,0.05531114787248303,0.05531114787248303,0.059276005710642836,0.059276005710642836,0.059276005710642836,0.059276005710642836,0.0660550440104333,0.0660550440104333,0.0660550440104333,0.0660550440104333,0.053132805449023796,0.053132805449023796,0.053132805449023796,0.053132805449023796,0.0073841516841179995,0.0073841516841179995,0.0073841516841179995,0.0073841516841179995
0.25,-0.009867811837046532,-0.009867811837046532,-0.009867811837046532,-0.009867811837046532,-0.005507614919404275,-0.005507614919404275,-0.005507614919404275,-0.005507614919404275,0.0002257093369317757,0.0002257093369317757,0.0002257093369317757,0.0002257093369317757,-0.017334391955311036,-0.017334391955311036,-0.017334391955311036,-0.017334391955311036,-0.06073516450779891,-0.06073516450779891,-0.06073516450779891,-0.06073516450779891,-0.009867811837046532,-0.009867811837046532,-0.009867811837046532,-0.009867811837046532,-0.005507614919404275,-0.005507614919404275,-0.005507614919404275,-0.005507614919404275,0.0002257093369317757,0.0002257093369317757,0.0002257093369317757,0.0002257093369317757,-0.017334391955311036,-0.017334391955311036,-0.017334391955311036,-0.017334391955311036,-0.06073516450779891,-0.06073516450779891,-0.06073516450779891,-0.06073516450779891
0.26,0.11682124206373315,0.11682124206373315,0.11682124206373315,0.11682124206373315,0.12148550408820225,0.12148550408820225,0.12148550408820225,0.12148550408820225,0.12575026307869416,0.12575026307869416,0.12575026307869416,0.12575026307869416,0.10377611557917775,0.10377611557917775,0.10377611557917775,0.10377611557917775,0.06499352355429565,0.06499352355429565,0.06499352355429565,0.06499352355429565,0.11682124206373315,0.11682124206373315,0.11682124206373315,0.11682124206373315,0.12148550408820225,0.12148550408820225,0.12148550408820225,0.12148550408820225,0.12575026307869416,0.12575026307869416,0.12575026307869416,0.12575026307869416,0.10377611557917775,0.10377611557917775,0.10377611557917775,0.10377611557917775,0.06499352355429565,0.06499352355429565,0.06499352355429565,0.06499352355429565
0.27,-0.035439618225147775,-0.035439618225147775,-0.035439618225147775,-0.035439618225147775,-0.030599511234635095,-0.030599511234635095,-0.030599511234635095,-0.030599511234635095,-0.028220870296229356,-0.028220870296229356,-0.028220870296229356,-0.028220870296229356,-0.05423015871096368,-0.05423015871096368,-0.05423015871096368,-0.05423015871096368,-0.09004618376701144,-0.09004618376701144,-0.09004618376701144,-0.09004618376701144,-0.035439618225147775,-0.035439618225147775,-0.035439618225147775,-0.035439618225147775,-0.030599511234635095,-0.030599511234635095,-0.030599511234635095,-0.030599511234635095,-0.028220870296229356,-0.028220870296229356,-0.028220870296229356,-0.028220870296229356,-0.05423015871096368,-0.05423015871096368,-0.05423015871096368,-0.05423015871096368,-0.09004618376701144,-0.09004618376701144,-0.09004618376701144,-0.09004618376701144
0.28,0.0629050631752239,0.0629050631752239,0.0629050631752239,0.0629050631752239,0.06775536226075042,0.06775536226075042,0.06775536226075042,0.06775536226075042,0.06785440327807996,0.06785440327807996,0.06785440327807996,0.06785440327807996,0.03834573878713163,0.03834573878713163,0.03834573878713163,0.03834573878713163,0.009176289355297521,0.009176289355297521,0.009176289355297521,0.009176289355297521,0.0629050631752239,0.0629050631752239,0.0629050631752239,0.0629050631752239,0.06775536226075042,0.06775536226075042,0.06775536226075042,0.06775536226075042,0.06785440327807996,0.06785440327807996,0.06785440327807996,0.06785440327807996,0.03834573878713163,0.03834573878713163,0.03834573878713163,0.03834573878713163,0.009176289355297521,0.009176289355297521,0.009176289355297521,0.009176289355297521
0.29,0.03263986553206708,0.03263986553206708,0.03263986553206708,0.03263986553206708,0.037298743031234004,0.037298743031234004,0.037298743031234004,0.037298743031234004,0.034768285231959205,0.034768285231959205,0.034768285231959205,0.034768285231959205,0.0024485287165773237,0.0024485287165773237,0.0024485287165773237,0.0024485287165773237,-0.021439435652639817,-0.021439435652639817,-0.021439435652639817,-0.021439435652639817,0.03263986553206708,0.03263986553206708,0.03263986553206708,0.03263986553206708,0.037298743031234004,0.037298743031234004,0.037298743031234004,0.037298743031234004,0.034768285231959205,0.034768285231959205,0.034768285231959205,0.034768285231959205,0.0024485287165773237,0.0024485287165773237,0.0024485287165773237,0.0024485287165773237,-0.021439435652639817,-0.021439435652639817,-0.021439435652639817,-0.021439435652639817
0.3,0.06438175360848104,0.06438175360848104,0.06438175360848104,0.06438175360848104,0.06861522465673174,0.06861522465673174,0.06861522465673174,0.06861522465673174,0.06316694661528655,0.06316694661528655,0.06316694661528655,0.06316694661528655,0.028813206196171608,0.028813206196171608,0.028813206196171608,0.028813206196171608,0.010829390828665795,0.010829390828665795,0.010829390828665795,0.010829390828665795,0.06438175360848104,0.06438175360848104,0.06438175360848104,0.06438175360848104,0.06861522465673174,0.06861522465673174,0.06861522465673174,0.06861522465673174,0.06316694661528655,0.06316694661528655,0.06316694661528655,0.06316694661528655,0.028813206196171608,0.028813206196171608,0.028813206196171608,0.028813206196171608,0.010829390828665795,0.010829390828665795,0.010829390828665795,0.010829390828665795
0.31,-0.1802144404950914,-0.1802144404950914,-0.1802144404950914,-0.1802144404950914,-0.17666700182369804,-0.17666700182369804,-0.17666700182369804,-0.17666700182369804,-0.18524438500823573,-0.18524438500823573,-0.18524438500823573,-0.18524438500823573,-0.22079132911924196,-0.22079132911924196,-0.22079132911924196,-0.22079132911924196,-0.2329898773886689,-0.2329898773886689,-0.2329898773886689,-0.2329898773886689,-0.1802144404950914,-0.1802144404950914,-0.1802144404950914,-0.1802144404950914,-0.17666700182369804,-0.17666700182369804,-0.17666700182369804,-0.17666700182369804,-0.18524438500823573,-0.18524438500823573,-0.18524438500823573,-0.18524438500823573,-0.22079132911924196,-0.22079132911924196,-0.22079132911924196,-0.22079132911924196,-0.2329898773886689,-0.2329898773886689,-0.2329898773886689,-0.2329898773886689
0.32,0.007548771113690765,0.007548771113690765,0.007548771113690765,0.007548771113690765,0.010130693705016763,0.010130693705016763,0.010130693705016763,0.010130693705016763,-0.0016966756492477221,-0.0016966756492477221,-0.0016966756492477221,-0.0016966756492477221,-0.03747303284720721,-0.03747303284720721,-0.03747303284720721,-0.03747303284720721,-0.03813341584946873,-0.03813341584946873,-0.03813341584946873,-0.03813341584946873,0.007548771113690765,0.007548771113690765,0.007548771113690765,0.007548771113690765,0.010130693705016763,0.010130693705016763,0.010130693705016763,0.010130693705016763,-0.0016966756492477221,-0.0016966756492477221,-0.0016966756492477221,-0.0016966756492477221,-0.03747303284720721,-0.03747303284720721,-0.03747303284720721,-0.03747303284720721,-0.03813341584946873,-0.03813341584946873,-0.03813341584946873,-0.03813341584946873
0.33,0.11283627029643643,0.11283627029643643,0.11283627029643643,0.11283627029643643,0.11416402453685189,0.11416402453685189,0.11416402453685189,0.11416402453685189,0.09906882787362563,0.09906882787362563,0.09906882787362563,0.09906882787362563,0.06411752645831881,0.06411752645831881,0.06411752645831881,0.06411752645831881,0.0714461961640323,0.0714461961640323,0.0714461961640323,0.0714461961640323,0.11283627029643643,0.11283627029643643,0.11283627029643643,0.11283627029643643,0.11416402453685189,0.11416402453685189,0.11416402453685189,0.11416402453685189,0.09906882787362563,0.09906882787362563,0.09906882787362563,0.09906882787362563,0.06411752645831881,0.06411752645831881,0.06411752645831881,0.06411752645831881,0.0714461961640323,0.0714461961640323,0.0714461961640323,0.0714461961640323
