time,acc_true
0.625,0.09680838455365587
0.63,-0.22426791418636563
0.635,-0.18042126581551
0.64,-0.1083240997397629
0.645,-0.16001727349821934
0.65,-0.2520648255657557
0.655,-0.07284089998332335
0.66,-0.16582459498841823
0.665,0.010363582625008735
0.67,-0.10534923312798335
0.675,0.16553723842716428
0.68,-0.046348062788332686
0.685,0.021467745552628727
0.6900000000000001,0.15526960082057092
0.6950000000000001,-0.030357808523923197
0.7000000000000001,0.1332412098041775
0.705,0.25534955037675217
0.71,-0.026304311293382843
0.715,0.1612450582744271
0.72,0.17336765471176974
0.725,0.22542255360778157
0.73,0.019317804526044577
0.735,0.006126590314759484
0.74,0.18405418784646974
0.745,0.15120755052308485
0.75,0.1326127800270352
0.755,0.12494296711504255
0.76,0.0029345099185617007
0.765,0.07376726885195921
0.77,0.057863438771801834
0.775,-0.06535826654677265
0.78,0.16905528309120557
0.785,0.003632774838193284
0.79,-0.18866260262168383
0.795,-0.02632975066707581
0.8,-0.20941041251834178
0.805,-0.04952140540382427
0.81,-0.027326669588397925
0.8150000000000001,-0.23807687644857828
0.8200000000000001,-0.06818209810513387
0.8250000000000001,-0.12935487517472644
0.8300000000000001,-0.09165429335143672
0.835,0.01409122560086698
0.84,-0.2001781765389118
0.845,-0.24609209225912743
0.85,-0.24868693850648946
0.855,-0.2242759326571171
0.86,-0.12862412041390298
0.865,-0.06208028874098442
0.87,-0.04227926549721565
0.875,0.039497897495103004
0.88,-0.015454417861128755
0.885,0.15401123343996787
0.89,0.005291164462268107
0.895,0.32429281589471215
0.9,0.12931133540087725
0.905,-0.0069456152229753765
0.91,-0.016158627276977214
0.915,0.15056213297511553
0.92,0.08841415812846772
0.925,0.1872252808623296
0.93,0.16396650526460108
0.935,0.10655861232561561
0.9400000000000001,0.024280330815364723
0.9450000000000001,-0.04758330011349425
0.9500000000000001,0.0544918468344496
0.9550000000000001,0.1779085374456469
0.96,0.10321044271676805
0.965,-0.054834336014642965
0.97,0.07506203368290658
0.975,0.0824596407777777
0.98,-0.05926628467623485
0.985,0.030129044305312803
0.99,0.005720641168411129
0.995,-0.12856006485937824
1.0,0.009207917574924913
1.0050000000000001,0.01738305457300448
1.01,0.05665656106136673
1.0150000000000001,0.039636367210510094
1.02,-0.21630708816379363
1.025,-0.18028557103108406
1.03,-0.03927771337938243
1.035,-0.04258006277835791
1.04,-0.04452223183819129
1.045,0.286056815689796
1.05,-0.04955733366537031
1.055,-4.175656901091174e-05
1.06,-0.02490950554502082
1.065,-0.06101451342622606
1.07,-0.1613125021044644
1.075,-0.054471598298975535
1.08,-0.20568829512727765
1.085,-0.14563624081819476
1.09,-0.1602058970798443
1.095,-0.08976084737784684
1.1,0.14771122272357162
1.105,-0.2566430226084054
1.11,0.016538928727896925
1.115,-0.1936932656921308
1.12,-0.05660373195893344
1.125,0.12281858966125375
1.1300000000000001,0.04165851188244802
1.135,-0.05191957712293063
1.1400000000000001,0.0056254553183720385
1.145,0.16510375667700503
1.1500000000000001,0.04112036171144218
1.155,0.15072210953250673
1.16,0.14504187701030377
1.165,0.0836313747794491
1.17,0.36747056351015434
1.175,0.21311332696003893
1.18,-0.059546275113275204
1.185,0.15427540788414443
1.19,0.05924992841333414
1.195,0.19770473939013122
1.2,0.017005539561265368
1.205,0.06772791049679866
1.21,0.11074502343548222
1.215,0.12486629915262641
1.22,-0.10434664792319603
1.225,-0.038805075871275865
1.23,-0.0726667692577034
1.235,-0.10828184775201366
1.24,0.11672658815073847
1.245,-0.03769176879798665
1.25,-0.2205488829479395
1.2550000000000001,-0.015313993473140539
1.26,0.09247558660564954
1.2650000000000001,-0.030391633308531257
1.27,-0.29681335400020104
1.2750000000000001,-0.19821380946377887
1.28,-0.024261391290597734
1.285,-0.22058478430616257
1.29,-0.09997436643679314
1.295,-0.05921346165807147
1.3,-0.21887322461737602
1.305,-0.11711098683031848
1.31,-0.41495118911805895
1.315,-0.1648798513449226
1.32,-0.055599492110824725
1.325,-0.12104145971575603
1.33,0.20127102605801822
1.335,-0.07310178635275127
1.34,0.05808314605740159
1.345,0.14554358279750476
1.35,0.30199962731802665
1.355,0.03455669819868035
1.36,0.3114171219678844
1.365,0.20648691344450823
1.37,0.11333930353600864
1.375,0.2595012027993182
1.3800000000000001,0.22883636374645797
1.385,0.13959178220715554
1.3900000000000001,0.19336734419701
1.395,0.1304336934193543
1.4000000000000001,0.15944892649905196
1.405,0.18937748550874278
1.41,0.25242287940662095
1.415,-0.06285632164462408
1.42,0.23562384180228452
1.425,-0.21437833762760652
1.43,-0.07308357516508929
1.435,-0.03535529017270057
1.44,-0.10097760751761162
1.445,-0.2230748491028009
1.45,-0.20842592907046698
1.455,-0.2580014344040552
1.46,-0.2822309146496814
1.465,-0.1471371818290103
1.47,-0.20090112653156986
1.475,-0.304691072082115
1.48,-0.13812568662695265
1.485,-0.18603423622527226
1.49,-0.1200645719924765
1.495,-0.12008426672767786
1.5,-0.24336358834798422
1.5050000000000001,-0.18835699300028896
1.51,-0.025892128783513893
1.5150000000000001,-0.006741561454194883
1.52,-0.03669287922872162
1.5250000000000001,0.010964371297965013
1.53,0.1596587516226179
1.5350000000000001,0.0028595098177797845
1.54,0.1448198841286108
1.545,0.09518721153505738
1.55,0.1163635700565265
1.555,0.26650678159627705
1.56,0.2512494795710355
1.565,0.255851992505758
1.57,0.3040563689852732
1.575,0.16803802824161798
1.58,0.22178861716556897
1.585,0.10597264240414803
1.59,0.15013565988663022
1.595,0.08322268363044233
1.6,0.08219451368695796
1.605,0.10597491829531262
1.61,-0.06264650357491533
1.615,0.20045110050151121
1.62,-0.13935016612028955
1.625,-0.18693028887883562
1.6300000000000001,0.026491232527963038
1.635,-0.03352765683447988
1.6400000000000001,-0.07273914145510796
1.645,-0.09288455830551395
1.6500000000000001,-0.17475384413887024
1.655,-0.27597910353871913
1.6600000000000001,-0.1854363577406333
1.665,-0.26169333771641645
1.67,-0.09338704747120175
1.675,-0.19928746825749938
1.68,-0.2557318343712278
1.685,-0.18835115660327223
1.69,-0.09409265289063157
1.695,-0.16805181477870343
1.7,-0.16665430009658028
1.705,-0.02979500608130698
1.71,0.0012401235813585057
1.715,-0.04280126595479196
1.72,-0.007183496081677704
1.725,0.09463247896434959
1.73,-0.04282095444884479
1.735,-0.007798898365163898
1.74,0.09144396750501677
1.745,0.16964731149288167
1.75,0.24518252639577537
1.7550000000000001,0.3775308245863949
1.76,0.3232266753831967
1.7650000000000001,0.22150963510634694
1.77,0.22979623880958872
1.7750000000000001,0.12073279127505837
1.78,0.20460087316134745
1.7850000000000001,0.15868151187511126
1.79,0.1965024259781764
1.795,0.05470626157198666
1.8,0.16012099523839693
1.805,0.22777245048519412
1.81,0.026220243507970004
1.815,0.03886395065687116
1.82,0.02872708076379342
1.825,-0.11869094203452601
1.83,-0.0927102850855073
1.835,-0.14769342764393997
1.84,-0.16910011100602956
1.845,-0.2806122190888032
1.85,-0.2194017544520787
1.855,-0.18519861509175783
1.86,-0.09903081592412122
1.865,-0.15436487726277837
1.87,-0.038502560156461446
1.875,-0.33077680234213097
1.8800000000000001,-0.16038974492874247
1.885,-0.21831812366420705
1.8900000000000001,-0.002879544407006024
1.895,-0.2852034199742493
1.9000000000000001,-0.26434069410861627
1.905,-0.21020510850299773
1.9100000000000001,-0.3265281615367177
1.915,-0.12436932320974811
1.92,-0.10192003770849929
1.925,0.03606470633173689
1.93,0.1013867832527919
1.935,0.29704944487394974
1.94,0.2402517054836204
1.945,0.11799099829801779
1.95,0.1134632370828297
1.955,0.276212866510781
1.96,0.11361580196885121
1.965,0.44211056006496285
1.97,0.3803359043165915
1.975,0.2106812687500644
1.98,0.07700404441224615
1.985,0.37007795223898793
1.99,0.20250958477134026
1.995,0.3108229400799288
2.0,-0.00410181141774571
2.005,0.06276065735932676
2.0100000000000002,0.08895575412672518
2.015,0.056795636501265276
2.02,-0.030029718288873127
2.025,0.04007567840803774
2.0300000000000002,-0.16488945677420055
2.035,-0.1052355116317977
2.04,-0.10897966219865225
2.045,-0.09701763960422216
2.05,-0.1026674995212937
2.055,-0.30776820087390155
2.06,-0.36269501446718255
2.065,-0.08880218595814135
2.07,-0.18712185669509063
2.075,-0.29379581361381485
2.08,-0.05697719157789105
2.085,-0.19080125461804748
2.09,-0.07104217806548244
2.095,-0.16613774687240182
2.1,0.051463070366594976
2.105,0.03843886512713737
2.11,-0.1441027252891648
2.115,-0.0023048906178630008
2.12,-0.014130604225926172
2.125,0.07896426123620762
2.13,-0.13334595814193234
2.1350000000000002,0.0525518296646966
2.14,0.10912550962880854
2.145,-0.1532185396640442
2.15,-0.07452400662614111
2.1550000000000002,-0.13663052483298718
2.16,0.0650332365748532
2.165,0.18569110198678135
2.17,0.28091788481247426
2.1750000000000003,0.14929704855328668
2.18,0.31099093209166667
2.185,0.01109405756581297
2.19,-0.020654662501177257
2.195,0.14401760673096223
2.2,0.18420231812005006
2.205,0.13458888249007528
2.21,-0.07818150513168864
2.215,0.10945634012714167
2.22,-0.023662506869458685
2.225,0.16118476737099313
2.23,0.1148736325017018
2.235,-0.033539493054026495
2.24,-0.008260462913104949
2.245,-0.07918173529349162
2.25,0.005161955642822638
2.255,0.09105039982964834
2.2600000000000002,-0.11909752166824437
2.265,0.014745834239242236
2.27,-0.10324833872620036
2.275,-0.14141760810395834
2.2800000000000002,-0.08163728149628005
2.285,-0.18015350302099664
2.29,-0.13441716057981823
2.295,-0.1973989620478979
2.3000000000000003,0.12279587933305139
2.305,-0.06741827681131633
2.31,-0.13620338573341517
2.315,-0.0376610223704163
2.32,-0.0618378141341111
2.325,-0.06273783089737842
2.33,0.031498397568372125
2.335,0.055497231646579076
2.34,-0.06421979104757922
2.345,-0.058294841476425316
2.35,-0.016533546358688686
2.355,-0.20561299160252255
2.36,-0.10967306767404521
2.365,0.19642690017865122
2.37,0.23765947153078046
2.375,0.05747881154482324
2.38,0.14659949290508695
2.3850000000000002,0.12329610823033411
2.39,0.398032782402792
2.395,0.19195540893022972
2.4,0.053106601322218686
2.4050000000000002,-0.044506644958855604
2.41,-0.12295773082790798
2.415,0.04603366243074852
2.42,-0.06205228851889999
2.4250000000000003,-0.13858300119293968
2.43,-0.06820411930145312
2.435,-0.11675606582043181
2.44,0.15586210825162092
2.445,0.06833838196892339
2.45,-0.028617674755910746
2.455,0.11169843099929827
2.46,-0.03833978398697607
2.465,-0.14012832177675807
2.47,0.09098240040254317
2.475,-0.016004510483471304
2.48,-0.18055155975453172
2.485,-0.09909721311407677
2.49,-0.16783069325783728
2.495,-0.21413822954701206
2.5,0.024551615222606057
2.505,0.1295129511201985
2.5100000000000002,-0.19520415126694843
2.515,0.0098686843780397
2.52,-0.10170821741325675
2.525,-0.07350274345253849
2.5300000000000002,-0.07042324358372351
2.535,-0.0819642323495475
2.54,0.026175519886132384
2.545,-0.04471730700179458
2.5500000000000003,0.08215995888622997
2.555,0.06518570120095037
2.56,0.0597928711997808
2.565,0.005443800597246168
2.57,0.05066113782582544
2.575,0.19385779507315337
2.58,0.17390734538101593
2.585,0.028315191651175506
2.59,0.13680812428401926
2.595,0.1991174552074201
2.6,-0.048661131543716485
2.605,0.16603838405567384
2.61,0.03580939226164677
2.615,0.14750914034226298
2.62,7.689483471093328e-05
2.625,-0.11743969732233184
2.63,-0.11001008589511638
2.6350000000000002,0.04886139594767468
2.64,0.06020655339439679
2.645,-0.0665589076390535
2.65,0.07776383139894408
2.6550000000000002,-0.16172471273234687
2.66,-0.009125366230061152
2.665,-0.1289536000061722
2.67,-0.07574321741498796
2.6750000000000003,-0.007115265116888323
2.68,-0.09822098757580909
2.685,-0.04900271819816306
2.69,0.0918451089850185
2.695,-0.0658599961851226
2.7,0.07638327865505841
2.705,-0.11953867245264244
2.71,0.04856223632779176
2.715,0.14018926554914066
2.72,-0.2511631190374728
2.725,-0.0790731612527504
2.73,0.06399066057629987
2.735,-0.009279152061930425
2.74,0.05252154456870003
2.745,-0.04104664330092209
2.75,0.03224926790786864
2.755,0.011838038006386383
2.7600000000000002,0.14664954622916138
2.765,0.054969539839620433
2.77,0.061410127661241175
2.775,-0.016391892701924333
2.7800000000000002,-0.026465497060702614
2.785,-0.022811925967475114
2.79,0.05799795179993174
2.795,-0.026219786199008426
2.8000000000000003,0.042237474535354216
2.805,0.21580789308555984
2.81,0.08593196508660686
2.815,-0.04446259856025865
2.82,0.09728973318099808
2.825,-0.07549875944974113
2.83,-0.24744373327139949
2.835,-0.14854752614126265
2.84,-0.23365131137557726
2.845,-0.07618854323086385
2.85,-0.03188695463882972
2.855,0.14063611097426856
2.86,0.010165833482697825
2.865,-0.040056682560757416
2.87,0.06917650085524352
2.875,-0.23000269149069782
2.88,0.022968714582267527
2.8850000000000002,0.08400534370825097
2.89,-0.13401717362298415
2.895,0.13625014831167956
2.9,0.06144119112686386
2.9050000000000002,-0.00925175826098195
2.91,0.09974404096281565
2.915,0.26417900127185495
2.92,0.052029808344097976
2.9250000000000003,0.05420357993488969
2.93,-0.02088459044004542
2.935,-0.06368567933935534
2.94,0.10038969097153339
2.945,-0.0715999408173415
2.95,0.018655295379377053
2.955,-0.03863191900553691
2.96,0.05483703957928617
2.965,0.0370383290555841
2.97,0.10267650563062537
2.975,-0.0578817111092662
2.98,-0.03855749716385079
2.985,-0.11254352922493618
2.99,-0.059937796167048064
2.995,0.022369608153325796
3.0,0.059564251981758104
3.005,-0.10930280350331169
3.0100000000000002,0.06998468835896111
3.015,0.11684891328798415
3.02,0.0188732759573104
3.025,0.1598886404342315
3.0300000000000002,-0.11228513606551571
3.035,-0.16352643354865865
3.04,-0.21665639259131
3.045,0.11413588079389984
3.0500000000000003,0.03138732336244522
3.055,-0.03849938047719677
3.06,-0.0032302829808844614
3.065,-0.1408403931902589
3.0700000000000003,0.22004794294130034
3.075,-0.011206815786741209
3.08,-0.012711634028030395
3.085,0.049267517427529925
3.09,0.02413992927329675
3.095,-0.002637439392271221
3.1,-0.10420318595571575
3.105,0.02294482167179609
3.11,0.16338768653842417
3.115,0.10553269149187611
3.12,0.12317067417938718
3.125,-0.09586468908495566
3.13,-0.14965851200662822
3.1350000000000002,-0.06621657637627529
3.14,-0.049414693969582174
3.145,0.05350027697080749
3.15,-0.22503069213277846
3.1550000000000002,0.10016896461967983
3.16,-0.06614230308296776
3.165,-0.08899388314184187
3.17,-0.14092180066819143
3.1750000000000003,-0.194704739089223
3.18,0.06646214072582553
3.185,0.003890848004322014
3.19,-0.11925701255304108
3.1950000000000003,-0.10403113581207937
3.2,0.009425849377962304
3.205,0.22561427886165325
3.21,0.044562812435020444
3.215,-0.06852821486720795
3.22,0.06901055711807479
3.225,0.07665333760356427
3.23,-0.15560562592103258
3.235,0.11991233160156625
3.24,0.1110616888157428
3.245,0.20904040130111462
3.25,0.3236615846163632
3.255,0.24341149051762512
3.2600000000000002,0.09081391297880304
3.265,-0.007709312289317538
3.27,0.34276166934176727
3.275,0.06771099559206747
3.2800000000000002,0.037661875665490605
3.285,0.007620615270044623
3.29,0.003944469024426455
3.295,-0.05543103219674435
3.3000000000000003,-0.12244960004554617
3.305,-0.14233855337669413
3.31,-0.1113013805103227
3.315,-0.1796691976362669
3.3200000000000003,-0.20970137892009472
3.325,-0.13631269811856794
3.33,-0.17720147532305242
3.335,-0.002971711486791151
3.34,-0.4168195975547943
3.345,-0.0339113423157026
3.35,-0.008693613671310524
3.355,-0.3283660305459641
3.36,-0.13684625873625572
3.365,-0.1176671840969844
3.37,-0.19565305601898192
3.375,-0.10313278389336364
3.38,-0.1037001725297913
3.3850000000000002,0.21506583215758726
3.39,0.16105746364884024
3.395,0.2175673436069654
3.4,0.18072090149946107
3.4050000000000002,0.01066116528640454
3.41,0.08505408320091165
3.415,0.1974976202431565
3.42,0.03386840200548448
3.4250000000000003,0.23213594092397644
3.43,0.1368797361779109
3.435,0.12016765341848967
3.44,0.2217595686562311
3.4450000000000003,0.18302975041071984
3.45,0.08663277071858631
3.455,0.21953616631960235
3.46,-0.026739830160442235
3.465,0.11979862146146143
3.47,0.09202203420866026
3.475,-0.025240749253612325
3.48,0.01137366507023495
3.485,-0.17170917036779304
3.49,0.02185080958029044
3.495,-0.11214651129008485
3.5,-0.16606287837816391
3.505,-0.02606641627902162
3.5100000000000002,-0.21601517596920256
3.515,-0.29547797092298395
3.52,-0.31192005391807986
3.525,-0.0912201022880337
3.5300000000000002,-0.27168148763836686
3.535,0.04424621511969967
3.54,-0.32501283016789995
3.545,0.07188481311711332
3.5500000000000003,-0.05800043077566121
3.555,-0.06868524131406702
3.56,-0.09155382952828883
3.565,0.02596314937692764
3.5700000000000003,0.00558068005688364
3.575,0.1419531160722135
3.58,0.06261566492610912
3.585,0.08368693219864619
3.59,0.048156741039065795
3.595,0.09298752562062441
3.6,0.14098260776175794
3.605,-0.05119574325556206
3.61,-0.004728401428777257
3.615,0.21319122985633832
3.62,0.16007959511130912
3.625,0.1249089637582913
3.63,0.14230032244317467
3.6350000000000002,0.16866088349375807
3.64,0.06991090462440958
3.645,0.03422167857480925
3.65,0.11837055423363899
3.6550000000000002,-0.01392079884085999
3.66,0.10908483280582475
3.665,-0.11825257551249571
3.67,0.13927593560331736
3.6750000000000003,0.06549152091057667
3.68,0.024276489767288773
3.685,0.07633309751087636
3.69,0.12182319258233024
3.6950000000000003,0.03171040366873423
3.7,-0.2772645326559601
3.705,-0.23846679852180003
3.71,-0.1847238247312547
3.715,-0.12717244796005392
3.72,-0.08265516485416767
3.725,-0.20854057684188407
3.73,-0.11398026697891972
3.735,-0.19952675632424455
3.74,-0.17164187540106696
3.745,-0.23263532030699818
3.75,-0.16018964693404308
3.755,-0.17385068263022493
3.7600000000000002,-0.10334193960556669
3.765,0.1329529228173691
3.77,-0.03842064678956676
3.775,0.34190172249915896
3.7800000000000002,0.14387438869688626
3.785,0.12512582809484896
3.79,0.030643755648245993
3.795,0.19408932478701196
3.8000000000000003,0.07026288079605655
3.805,0.141274492283047
3.81,0.38119822689448846
3.815,0.10460035578951503
3.8200000000000003,0.21461198649723373
3.825,0.011285056155980536
3.83,0.059273205124008646
3.835,0.21824156751269091
3.84,-0.046302734042484375
3.845,0.17192668507787542
3.85,0.0328111429748188
3.855,-0.12237265391829269
3.86,-0.02865411730600529
3.865,-0.019466573189453065
3.87,-0.07866916433663163
3.875,-0.3173934109806198
3.88,-0.24564610805512302
3.8850000000000002,-0.20426502263815977
3.89,-0.18850266167135402
3.895,-0.11645293179841351
3.9,-0.15480748140324788
3.9050000000000002,-0.29525707271785834
3.91,-0.10718550401960285
3.915,-0.06495961859148748
3.92,-0.0493605523506251
3.9250000000000003,0.024097647634573408
3.93,0.020373140565673215
3.935,0.0034328158201098954
3.94,-0.02898915106419367
3.9450000000000003,-0.16540485123232146
3.95,0.06848914933909869
3.955,0.06956409149115414
3.96,0.09721654915537836
3.9650000000000003,-0.03776728388130597
3.97,0.0017917077193281283
3.975,0.2336320938554195
3.98,0.13829334101508609
3.985,0.22007458720214906
3.99,0.15967209955280237
3.995,0.16060931833871614
4.0,0.24759146519751998
4.005,0.09350218548526351
4.01,0.1429036296769393
4.015,0.07239643077197679
4.0200000000000005,0.058647697860568664
4.025,0.053360979226711416
4.03,0.08704767835446563
4.035,-0.003803106878892168
4.04,0.14724642395199436
4.045,-0.09086836746936476
4.05,-0.04189011758511747
4.055,-0.08746233746144148
4.0600000000000005,0.0817839533129664
4.065,-0.06330991712093093
4.07,0.0007981973942154386
4.075,-0.268135811263325
4.08,-0.10531026365354963
4.085,-0.05293539923273788
4.09,-0.14155222704094578
4.095,-0.04836709812927244
4.1,-0.2092916444721984
4.105,-0.015708804520015135
4.11,0.07410242816982043
4.115,-0.1910251729933606
4.12,-0.19377717889783608
4.125,0.004925480191505238
4.13,0.026237209470096806
4.135,-0.1743521064479978
4.14,-0.15044777014532454
4.1450000000000005,-0.11956379195984951
4.15,-0.2049823207063204
4.155,-0.1370183218257531
4.16,-0.11685875579164978
4.165,-0.062087483866217465
4.17,0.043036178691881845
4.175,0.10056270964765278
4.18,0.25916538370265163
4.1850000000000005,0.026857906117215363
4.19,0.2448055568225904
4.195,0.13979373196878137
4.2,0.16724642946937834
4.205,0.24589927562100206
4.21,0.06773135463014121
4.215,0.21668570858256353
4.22,0.18864322846896542
4.225,0.20978709902028186
4.23,0.1727966297130805
4.235,0.36645836429398004
4.24,0.030523739895803856
4.245,0.013875861905087175
4.25,-0.02252955278321036
4.255,-0.04238758971710317
4.26,-0.07593228769501598
4.265,0.08199068201851491
4.2700000000000005,0.07911530726214333
4.275,-0.14633835099463222
4.28,-0.19493564668973135
4.285,-0.0828957197951187
4.29,-0.20049847869800597
4.295,-0.09330475187769978
4.3,-0.1447493919869254
4.305,-0.3202065404502925
4.3100000000000005,-0.011808139817296365
4.315,0.015459030937217455
4.32,-0.2217428984041413
4.325,-0.19063141761054786
4.33,-0.11048764407612843
4.335,-0.0901603343672995
4.34,-0.040344009427174504
4.345,0.11218185889221703
4.3500000000000005,-0.089726056629492
4.355,-0.13312489605697692
4.36,-0.16900861592066535
4.365,-0.07866789870748449
4.37,0.018294197015813973
4.375,0.22664795500426832
4.38,0.01833475562618256
4.385,0.11304954613212431
4.39,0.10704094054754408
4.3950000000000005,0.24181029081177458
4.4,0.38307026566723396
4.405,0.07766648446159426
4.41,0.07954890774005548
4.415,0.22728007859358043
4.42,0.18033680143645675
4.425,0.2805438550404851
4.43,0.1325368071540378
4.4350000000000005,0.014252837131248156
4.44,0.0843735136689686
4.445,0.1092187162210908
4.45,0.05129668868357212
4.455,-0.010025007284060965
4.46,0.015609458213524843
4.465,-0.004626508712461896
4.47,-0.013562051072007836
4.4750000000000005,-0.11597357822773657
4.48,-0.22317756708888775
4.485,-0.21216559668405138
4.49,-0.12201490271992443
4.495,-0.33569628828275766
4.5,-0.2213360687484696
4.505,-0.29546918278200907
4.51,-0.24440443617576488
4.515,-0.1054635206714957
4.5200000000000005,-0.19675112639709336
4.525,-0.1892790357464652
4.53,-0.3023030793079612
4.535,-0.05908765630678113
4.54,-0.0346774062460697
4.545,0.15046650586238358
4.55,-0.06473798820705344
4.555,0.020839735419694198
4.5600000000000005,0.05621532630609285
4.565,0.21877089340342962
4.57,0.0774087056131143
4.575,0.13796468577446286
4.58,0.19032923875753616
4.585,0.16315596821829964
4.59,0.11115965869889669
4.595,0.18308067753343918
4.6000000000000005,0.27393924139064174
4.605,0.06196588473137499
4.61,0.17325396949634958
4.615,0.08181483617127719
4.62,0.25955425606606114
4.625,-0.028078245713500233
4.63,0.05232666534873367
4.635,0.12820066535441282
4.64,0.22525036985784236
4.6450000000000005,0.036212546075420946
4.65,-0.040018439082129154
4.655,0.17512431162506933
4.66,-0.18699209751467766
4.665,-0.2859785975988695
4.67,-0.04082643542228365
4.675,-0.15183191058021323
4.68,-0.21637685796622244
4.6850000000000005,-0.0521481527121945
4.69,-0.1053518151426259
4.695,-0.18972391937383318
4.7,-0.25976390824826534
4.705,-0.03803441548832685
4.71,-0.05242506409666017
4.715,-0.11769057578704492
4.72,0.08804854906576363
4.7250000000000005,-0.19230754332895084
4.73,-0.2217411236238162
4.735,-0.11762612184573265
4.74,-0.029837445605965913
4.745,0.02258174693468864
4.75,-0.002577597005629935
4.755,0.0795185982414947
4.76,-0.058753072934346895
4.765,0.23178475182416688
4.7700000000000005,0.09623760924499628
4.775,0.22949216935017464
4.78,0.16041558866453867
4.785,0.17601908618298473
4.79,0.18710755637532409
4.795,0.17017769951806044
4.8,0.18057622773376902
4.805,0.23495508097120305
4.8100000000000005,0.10329583563479469
4.815,0.13334039005288345
4.82,0.030149799356974157
4.825,0.1568195585845113
4.83,-0.08265872038856467
4.835,0.13749301103126504
4.84,-0.07557375504932541
4.845,-0.24087278521762764
4.8500000000000005,-0.10724411925387828
4.855,-0.20619378846343472
4.86,-0.06829869863310016
4.865,-0.22851591730712903
4.87,-0.21365256155913792
4.875,-0.35740247175145556
4.88,-0.20573577445402844
4.885,-0.3881547923733769
4.89,-0.28062236473461577
4.8950000000000005,-0.017532888167193172
4.9,0.014169458556287748
4.905,0.00709145058371663
4.91,-0.10256171745768534
4.915,0.02032309691461408
4.92,0.05491060451170184
4.925,-0.03126561706664213
4.93,0.26249769698844316
4.9350000000000005,0.22260273380842655
